Id,SalePrice
1731,126536.23019713057
1732,120324.19652535164
1733,109090.12739084093
1734,122038.49815998736
1735,100759.25977549657
1736,92518.26655714924
1737,242243.7298877515
1738,289959.7275543028
1739,236084.33520785958
1740,217539.25089385634
1741,194269.98116483117
1742,175697.72439297542
1743,173786.44462622504
1744,332683.99702752207
1745,242024.1544752848
1746,168611.40489156859
1747,211492.72919212445
1748,199307.50918813597
1749,141876.5909501385
1750,114934.55855113178
1751,236586.00444323025
1752,99819.4497373914
1753,154647.92537731354
1754,180557.12117099384
1755,178973.39018427065
1756,125848.85935577532
1757,114365.024530059
1758,142144.8292533397
1759,168333.68947017606
1760,170136.80315720462
1761,168280.15074392484
1762,171842.43460467484
1763,188399.66716812763
1764,111669.80812403545
1765,186597.95725348018
1766,185801.9270987764
1767,229194.66967578174
1768,142770.16245539795
1769,158424.31745350332
1770,160395.72337606704
1771,125754.60468300246
1772,141230.92073320548
1773,108948.69869982151
1774,148172.90592253456
1775,136098.18911056744
1776,139974.05807879267
1777,117622.16329428926
1778,150553.66392251133
1779,140218.17485636065
1780,158766.48778390593
1781,126029.109860269
1782,57481.35060171352
1783,139044.48335341114
1784,113259.22541886242
1785,136233.30501994782
1786,105831.40404025995
1787,146645.96406874017
1788,48168.43893199475
1789,94913.05771633626
1790,48547.90783220409
1791,174507.4367171117
1792,165026.8744086048
1793,129342.36925142413
1794,176348.7961874173
1795,140428.4452021065
1796,117337.0712047783
1797,118950.3522655039
1798,115981.0330132017
1799,103940.7683234137
1800,137443.38923629772
1801,114117.84984455004
1802,99896.68140856826
1803,144211.6900391957
1804,136970.28737208707
1805,132366.792361651
1806,120148.60397896996
1807,157021.29214355664
1808,134782.45538468473
1809,142281.910389388
1810,144201.95869096508
1811,132755.12302025186
1812,124657.60460098553
1813,131794.35028675792
1814,108727.50166677285
1815,20698.2885615477
1816,107695.97887116724
1817,137104.14693522666
1818,166684.7713285182
1819,113579.68557911804
1820,8325.759896164585
1821,102028.90825535105
1822,149512.78332427362
1823,36423.352998604125
1824,144338.5333684767
1825,129495.96563198754
1826,98578.00727512952
1827,97114.27752202362
1828,148378.51093392793
1829,152279.2711662708
1830,155030.91585139936
1831,156839.50326673564
1832,50454.36819146582
1833,143772.45558650728
1834,101886.94591570785
1835,117546.13015459073
1836,131951.27654409248
1837,107186.91447797083
1838,125483.49725838855
1839,85298.3632587103
1840,167346.4840772342
1841,123881.32583262546
1842,76851.44570006772
1843,132478.31415150885
1844,130955.40626075465
1845,141119.96668252652
1846,163663.32898324763
1847,164436.3717431043
1848,25606.619258608873
1849,135645.66511190048
1850,120023.17269653539
1851,161402.8620118418
1852,124832.03821465091
1853,122706.4087198897
1854,179096.20361642196
1855,177467.44631451016
1856,229411.87359230174
1857,158083.5941954512
1858,141914.7244344306
1859,112124.7113866907
1860,143557.56947711259
1861,111809.80700339813
1862,266831.50438564765
1863,250401.73962250396
1864,250498.92003658606
1865,358353.0199403583
1866,333195.19107965496
1867,214247.81639729996
1868,289274.6923255605
1869,210726.5280513594
1870,218892.70005310356
1871,247192.99648355407
1872,185665.7664492599
1873,258544.43968517182
1874,133640.2039488559
1875,185311.4355610011
1876,194576.06628900464
1877,209009.00397230856
1878,201562.84037649914
1879,131611.7627452758
1880,117684.54607263724
1881,242981.64359587897
1882,241203.48441092158
1883,185662.95614114898
1884,202821.73554165015
1885,215113.43080416793
1886,273003.5016352689
1887,224409.03013872344
1888,254403.41887214768
1889,183045.08529280373
1890,98268.24553471457
1891,91511.31537771304
1892,95075.00028726226
1893,145889.65736886323
1894,129430.92565867849
1895,141793.1343037666
1896,127143.00172877448
1897,116700.10950840393
1898,95973.48240910414
1899,160614.29526252163
1900,135219.93294674717
1901,193581.16861302062
1902,174799.2012706066
1903,194462.87756526787
1904,152451.9352504891
1905,212129.49235979142
1906,176041.79571246007
1907,240777.57533724912
1908,95750.14076271499
1909,137967.1992132295
1910,113838.84102102116
1911,237486.12630558643
1912,323343.5525233457
1913,159497.538414792
1914,13733.241231031978
1915,336451.00278865796
1916,57632.109766837806
1917,243695.44550045318
1918,121436.23591910175
1919,175663.75574752825
1920,169347.2783191571
1921,370635.81355552794
1922,329963.35981184326
1923,245678.28284767218
1924,215196.28401553284
1925,202425.16257481344
1926,368674.535004674
1927,122979.78943677919
1928,164287.420974356
1929,125281.2395252175
1930,125202.73981864158
1931,137505.9588546922
1932,134703.80359238284
1933,176007.6431461931
1934,169520.90791996891
1935,168914.43680403096
1936,186033.50820427807
1937,185894.77413763833
1938,185961.0672364347
1939,281931.057377039
1940,211822.125200392
1941,162342.65450001904
1942,168632.71199364008
1943,232212.4829301105
1944,368783.04174297553
1945,414287.5494952976
1946,131767.79862181033
1947,323617.58912917104
1948,179475.9340291548
1949,251620.6145129588
1950,184872.44478640336
1951,257199.69728721053
1952,211360.65828520467
1953,179607.27552117733
1954,176287.88574406944
1955,128145.7905672243
1956,252202.12034080114
1957,147461.7322941835
1958,240931.41525437715
1959,136526.949773927
1960,103110.56716140918
1961,129569.73910386418
1962,98870.15095063165
1963,113137.25759569113
1964,114184.00459975927
1965,135352.170145915
1966,135707.6786799179
1967,315416.2913028394
1968,380043.5997079414
1969,379566.63009576756
1970,373150.15523918625
1971,421493.79600947734
1972,366104.70528525725
1973,313969.55790217686
1974,339485.1362795904
1975,585000.1386983516
1976,279037.3965434248
1977,340435.5148039681
1978,332098.3711758414
1979,335567.52788342384
1980,217924.5920823636
1981,350863.8253331825
1982,222935.1508326607
1983,206918.64950343632
1984,176223.49476370972
1985,219578.05111666108
1986,217198.7847172232
1987,191111.64492750983
1988,175642.20055612028
1989,195600.77843989542
1990,205505.9751494989
1991,243723.38887999614
1992,217286.2415313442
1993,165407.8951997856
1994,225499.7999728404
1995,177396.78056949648
1996,282431.9883125514
1997,342491.8562254887
1998,323132.604130149
1999,318762.62911206775
2000,322369.01996147283
2001,291481.50650592404
2002,249832.8320707791
2003,262131.64561891416
2004,281236.56399082975
2005,232120.9729340696
2006,224621.41782981413
2007,250659.34923134616
2008,243777.99099537818
2009,209905.37862003548
2010,200398.88999813766
2011,137360.49711409622
2012,179086.5316682765
2013,178729.34626164284
2014,196495.240693506
2015,224411.17788196862
2016,201874.72614824394
2017,201429.3829512024
2018,85180.05364009686
2019,134273.91657452603
2020,69658.81610619981
2021,88462.39548588374
2022,224581.1648566277
2023,167919.5723317386
2024,303598.2052419556
2025,341889.4682231649
2026,169387.096271435
2027,158869.95983353004
2028,145552.88375027865
2029,164120.9757736737
2030,250812.90729681333
2031,224450.21805653453
2032,243441.23061580048
2033,236573.8424659007
2034,166255.69762245996
2035,217691.55038310343
2036,201262.2072412487
2037,222943.8622681501
2038,313413.74633740593
2039,229791.07324467844
2040,299547.3609273085
2041,316848.849268807
2042,209557.30996782426
2043,173777.0010089418
2044,172232.30001050152
2045,202236.48820357883
2046,155519.76464170584
2047,145216.62726302983
2048,137303.13254250318
2049,139750.97468192922
2050,164087.2539048186
2051,92230.40236745168
2052,110538.14577456372
2053,147593.86316939234
2054,78330.24650727198
2055,191024.60974992244
2056,133615.14270166948
2057,93927.75461693663
2058,228089.85562554706
2059,126843.95912851326
2060,184353.62901851887
2061,173422.8856142705
2062,126168.43095993096
2063,116165.76683627773
2064,138871.9588263209
2065,138709.02050214531
2066,164349.94180602857
2067,111645.9867092532
2068,151200.41874007985
2069,87201.76106662619
2070,101355.9019201996
2071,69999.89259764846
2072,136924.53587168417
2073,127620.68349143403
2074,148263.14319512295
2075,132865.14419828614
2076,129529.04953953193
2077,158968.9939217492
2078,121383.04913888426
2079,125760.42657170989
2080,110132.75386682247
2081,119573.15426049076
2082,142089.6609355184
2083,152713.12951153866
2084,86006.13807595293
2085,101280.47887482464
2086,103911.13373142088
2087,110267.23390915144
2088,88535.80773628126
2089,67088.18179894894
2090,114423.3699619877
2091,107233.0335485801
2092,145299.24218365242
2093,161794.6418516468
2094,125206.48521235869
2095,178647.3029919939
2096,79148.63704474147
2097,101899.02792203231
2098,159907.41174732082
2099,2928.0212545520626
2100,49487.59841950386
2101,124357.01621264033
2102,106600.73606431187
2103,85513.47473713645
2104,119649.58376462878
2105,158255.42131456907
2106,63724.9607542843
2107,180406.22386808586
2108,143201.94541737874
2109,113171.83803129564
2110,134352.478722875
2111,160376.15941120056
2112,147816.63666411207
2113,130992.5776569931
2114,117101.09079431361
2115,175645.77297364792
2116,122836.92697437486
2117,152526.94082623423
2118,136269.44359983533
2119,119966.97477143822
2120,103088.45381106134
2121,78423.79169304209
2122,115200.10836372702
2123,83042.9419981396
2124,168470.99797301734
2125,132885.5867457091
2126,153971.76173715197
2127,102012.89467094801
2128,127935.43202103968
2129,38442.43546708312
2130,148017.59048501423
2131,114393.89234775426
2132,125079.32882360331
2133,128966.09396576423
2134,124567.47958897142
2135,102239.97267306046
2136,51819.56455751453
2137,109160.00998705951
2138,153511.90005518156
2139,148421.48605281912
2140,145262.47653011783
2141,145615.438744244
2142,125695.33281511645
2143,161537.25566738658
2144,121844.69670954841
2145,138808.71445125254
2146,170926.591519698
2147,158154.20512264874
2148,125129.75158915567
2149,153858.66759154163
2150,224245.95771053556
2151,101500.80508171191
2152,198985.45232819644
2153,182661.33233428816
2154,120276.80012292255
2155,140177.2514050774
2156,262721.52137096756
2157,234269.7088138838
2158,242766.64306461008
2159,227713.66819103048
2160,198561.83017660075
2161,232648.29657984065
2162,325860.3905623093
2163,364563.4319696246
2164,234637.07358937894
2165,190720.63199776405
2166,151177.51097258192
2167,201899.27702766762
2168,196068.9272697674
2169,192457.23072353596
2170,215596.6540140153
2171,152467.23636995265
2172,130618.7048657595
2173,179298.69699071444
2174,226336.5281012946
2175,275186.3067523638
2176,288975.87323134614
2177,241916.96051490877
2178,211117.2161426552
2179,127238.07521077557
2180,203369.07492620306
2181,198002.97464449692
2182,227858.10295774118
2183,195128.0319805335
2184,119214.0385988872
2185,124750.84969724069
2186,145095.90585756145
2187,149388.18629387612
2188,148200.91768591586
2189,306186.6338537713
2190,88358.48344840229
2191,62258.15093992338
2192,76807.5189372448
2193,125378.47610157263
2194,110009.78444066015
2195,122221.03966985777
2196,109638.87106819675
2197,107968.81347481802
2198,145282.88084830923
2199,153734.25784115953
2200,153039.69700032458
2201,148967.49208730692
2202,221188.33287307995
2203,128795.69656191066
2204,190122.24668547575
2205,121557.17716886825
2206,146170.02981291054
2207,227675.8168167127
2208,244521.15367665328
2209,261706.88676148828
2210,126635.01207504328
2211,123633.48340006883
2212,129323.80028355558
2213,125744.77774591287
2214,180893.27813225542
2215,89688.81744525657
2216,157488.6835344212
2217,79388.23357891158
2218,70209.37295622267
2219,39075.03659046348
2220,33395.32747193842
2221,337352.7106475644
2222,294000.13554319495
2223,286600.1352042232
2224,199133.6669672005
2225,114541.28041072463
2226,184248.3456209092
2227,189904.02739251434
2228,276783.66148255114
2229,256978.44565556673
2230,157914.10297078305
2231,228889.4985689832
2232,183800.7888075067
2233,204629.93739626402
2234,252792.52793756116
2235,234871.78621984093
2236,255052.2682395729
2237,293107.44180434814
2238,182818.13823647966
2239,123868.96204938173
2240,145587.67742841347
2241,163561.45119701925
2242,131792.7124676162
2243,132187.35229667203
2244,118904.36983987916
2245,109922.10920500074
2246,143387.75759442578
2247,124868.04176263677
2248,100131.97993886675
2249,98657.88193099193
2250,115342.84324675534
2251,72276.05140020304
2252,192069.3875970165
2253,160294.75570654613
2254,183415.2411443734
2255,181184.4390026846
2256,174615.4208175883
2257,183913.12686040768
2258,144389.54423625628
2259,167099.4703242505
2260,114486.78405187766
2261,208548.02389452764
2262,231233.64212818778
2263,386493.3743978436
2264,465666.78725078487
2265,162138.26407669697
2266,312056.5397620237
2267,368962.86151016824
2268,483485.99098322587
2269,150576.52310216427
2270,200225.82151866925
2271,215811.75465196787
2272,191893.4417194735
2273,154567.87683045192
2274,185143.49779982277
2275,163791.40000251814
2276,185439.71667989623
2277,180145.0097716415
2278,153414.30711079418
2279,113553.2526795053
2280,116664.76455705293
2281,158888.42623678656
2282,187283.80980893172
2283,110884.35658998182
2284,128863.0415215474
2285,135113.4975817682
2286,116738.34508631755
2287,379098.1137338254
2288,299829.79906049464
2289,330289.11867917486
2290,420783.7421115576
2291,345682.35834622325
2292,402761.3028033853
2293,429604.8118984961
2294,365418.48258773645
2295,442957.581887159
2296,295405.4419154172
2297,376738.91263230913
2298,374004.12600400555
2299,339361.7274948729
2300,318920.2091818953
2301,342725.41120628314
2302,260540.71885068246
2303,251977.19977193596
2304,275444.67786030506
2305,225979.06603118373
2306,213867.95375189587
2307,222837.90371191208
2308,233800.62144024338
2309,313475.5113334573
2310,220837.38084473403
2311,205077.57823630827
2312,197024.4552235559
2313,175221.89317123307
2314,186196.32422806794
2315,185499.77289689903
2316,207489.59315302095
2317,195229.5228200269
2318,188617.97564911822
2319,185925.99667213068
2320,171159.95555639436
2321,225240.20461277437
2322,205762.28820651927
2323,192263.81116971973
2324,191541.71364140674
2325,219256.5972059968
2326,186273.9289419749
2327,192048.90875878933
2328,218563.6436476226
2329,185844.23284696855
2330,172077.76186196943
2331,346805.5486836855
2332,361383.8100035549
2333,321024.8399349064
2334,292655.7634141022
2335,314398.3216485964
2336,314862.9821682419
2337,199052.89487101615
2338,247996.5382967622
2339,213221.1769673646
2340,385034.6325854178
2341,211097.0713098718
2342,230521.5628185185
2343,223847.57589455013
2344,210025.07714471908
2345,234802.83303424314
2346,220854.7655226796
2347,213262.40316022065
2348,254109.09223908602
2349,210491.84642622853
2350,317940.63041305274
2351,298700.8142666505
2352,253413.49980009417
2353,259054.86836175335
2354,159844.80418577042
2355,161693.7328035862
2356,150196.8732560653
2357,192384.94692070477
2358,208849.3686997151
2359,100255.24118038572
2360,113104.87581011094
2361,152464.36572680995
2362,267160.6512697162
2363,125085.6567461639
2364,155823.09566584686
2365,202126.69666704384
2366,180982.01467649595
2367,208729.89407364986
2368,215958.23478459747
2369,207179.81495504413
2370,159642.86854012695
2371,158059.29995676395
2372,201693.28146392928
2373,292844.60052620945
2374,295929.2953361532
2375,234193.9252076822
2376,278658.9731450671
2377,313019.4539970229
2378,146722.41814097497
2379,201700.8915862051
2380,143261.63329476508
2381,168205.9858844815
2382,200148.2051120518
2383,194350.2611342384
2384,239733.9762763479
2385,157260.22390984683
2386,115407.15117321494
2387,132523.6546934056
2388,100389.10750138592
2389,120454.92064567926
2390,173288.99316608522
2391,140005.4425218244
2392,105504.17235472379
2393,182269.56831729316
2394,127613.1913326157
2395,198218.44318422975
2396,127660.0992827304
2397,229965.73177509147
2398,121271.18001562764
2399,86169.75946646719
2400,55301.44486825494
2401,118419.78458535994
2402,144948.93480879886
2403,143342.6283112064
2404,152546.5350430544
2405,156767.62524611026
2406,133403.62482147824
2407,122725.70298792131
2408,142368.81827950783
2409,100320.00852586172
2410,167233.09220265903
2411,110182.53603027327
2412,161197.02839325156
2413,131262.67903812963
2414,168076.4376321299
2415,143680.03301779466
2416,133174.29753133075
2417,133939.32516602403
2418,135341.20116145207
2419,139060.33412723383
2420,115000.90703776473
2421,129156.94615563641
2422,109479.487014888
2423,147954.377635752
2424,131360.6090852602
2425,189534.18735316407
2426,158843.4653196023
2427,150434.72935047906
2428,192956.47086838863
2429,84516.61026636425
2430,126348.41470411402
2431,88062.44462135382
2432,156765.11080315046
2433,151882.64406637335
2434,144394.4854162166
2435,159329.3910804819
2436,102729.01898589384
2437,97760.9915407154
2438,104242.449758759
2439,97264.22115954394
2440,123889.66326813049
2441,115120.29062836901
2442,80480.02643875756
2443,139441.6541810146
2444,128034.49315896658
2445,103871.90493961703
2446,140144.2682539171
2447,198474.93735005736
2448,136068.9256844534
2449,101557.35996667866
2450,166984.34218237933
2451,94543.30289195346
2452,178779.7624421494
2453,96374.39920274595
2454,146143.4130654877
2455,156932.28847794613
2456,199101.06525375822
2457,166995.30098596163
2458,142360.79273025898
2459,123700.68962564232
2460,147457.64120841556
2461,133617.9941474722
2462,138768.94585137657
2463,143737.57658826574
2464,180223.36578333023
2465,138833.00621002776
2466,127992.0640707337
2467,126625.99511243927
2468,91773.04075518702
2469,94108.3197953674
2470,216121.53815765458
2471,219974.692857586
2472,178124.85649807216
2473,134761.5573815304
2474,62953.68019120772
2475,207789.29757186671
2476,93600.81396478594
2477,127106.50074166564
2478,172397.01653198779
2479,108419.51133741166
2480,164760.87983795372
2481,131483.95507785876
2482,112606.57140192966
2483,96732.11616960645
2484,134793.51821012815
2485,128794.74806294424
2486,174675.70235137476
2487,205653.78662066598
2488,154338.2795389297
2489,160321.33457253105
2490,144968.97178528685
2491,103320.22204304955
2492,195979.00852265136
2493,165732.23174799356
2494,174685.25163755048
2495,81934.25907191499
2496,237385.2629207361
2497,157597.06197992
2498,102056.85249513321
2499,84430.98797077042
2500,114587.27400517586
2501,156188.68312618736
2502,158601.64603753726
2503,114374.11674982317
2504,174533.1536527174
2505,242506.41983850923
2506,254527.56543593798
2507,273867.22970479785
2508,253699.42444026232
2509,214936.0689918478
2510,207952.43173562188
2511,178726.79913789898
2512,201400.56158737914
2513,231190.3753698612
2514,367801.41216211877
2515,158342.4070077719
2516,177544.46122807515
2517,141670.47815120145
2518,148197.9712953606
2519,230757.33769036393
2520,223284.04536918004
2521,188037.18704575242
2522,224454.3568506691
2523,113367.9372370693
2524,147779.6181247904
2525,148473.6667402648
2526,152476.0572154067
2527,126854.01165934966
2528,148640.01492420826
2529,137222.2080716553
2530,113344.14175888072
2531,236730.93438774583
2532,223100.83435933353
2533,194167.04741104864
2534,232732.65110938472
2535,269532.0605041573
2536,237694.44296501687
2537,246219.0562929299
2538,188818.01768140006
2539,192620.5591260511
2540,194067.8153666117
2541,181389.54742513274
2542,169546.731344975
2543,106938.130987463
2544,119676.0149485971
2545,152967.20042236522
2546,128935.07998124961
2547,141043.42259500234
2548,162929.2076755503
2549,167182.6812131632
2550,514128.9572138651
2551,125517.08501119264
2552,137600.57307787938
2553,69594.43872466193
2554,89067.30329177275
2555,104879.54068692496
2556,85310.47791681417
2557,94870.83630771007
2558,172841.66990048112
2559,143773.82226920794
2560,159013.12884617425
2561,136947.57868225558
2562,157609.8456351969
2563,136814.18924958454
2564,179653.58579005624
2565,157532.47125410172
2566,176087.1041935572
2567,128452.75756775445
2568,217027.7317986443
2569,252282.44691401924
2570,121552.08208996913
2571,209857.36399148585
2572,154907.7594388725
2573,239552.41448985244
2574,413395.5216860405
2575,139823.70807722863
2576,136479.6397998814
2577,103340.64630310488
2578,56469.85654025973
2579,7882.604659439647
2580,93488.25684854333
2581,111391.90365609733
2582,121681.18596608905
2583,291455.7206527898
2584,198692.95835980168
2585,197119.7339938835
2586,233873.9358712918
2587,195932.7346990529
2588,127758.08791226619
2589,141297.1192012294
2590,190883.74521583834
2591,227333.58143822855
2592,225843.80699715132
2593,272342.4097788428
2594,189565.68446120922
2595,204780.4969005542
2596,281223.3395947232
2597,198863.63056109785
2598,264949.50396587193
2599,404345.85249914066
2600,160565.50453981
2601,114676.47354415769
2602,58606.822661243335
2603,101176.31195141037
2604,85076.48086419763
2605,52515.928748245366
2606,147583.10765792348
2607,184042.97285069036
2608,201056.60132471626
2609,159555.3572773272
2610,118350.32363746571
2611,174202.48889490863
2612,161673.31132417265
2613,119291.83086508371
2614,100270.72246521771
2615,160520.03340355554
2616,158161.47647173057
2617,203746.15226755672
2618,254433.94146239548
2619,205076.17286728937
2620,168487.07185737905
2621,167368.3819386069
2622,178378.51046336727
2623,231889.3707979268
2624,304213.2771815358
2625,313600.0162490816
2626,163292.933976048
2627,172113.9794247651
2628,449867.9263617338
2629,466667.6782654155
2630,372856.6171490116
2631,465088.9858950982
2632,412459.4943168105
2633,313319.6126044311
2634,425293.89138712926
2635,136275.74030777605
2636,152529.47268179312
2637,182450.9050394075
2638,275780.9985667426
2639,183609.68284176546
2640,139837.48651865905
2641,87247.80017453563
2642,185578.08597101836
2643,106820.80289057243
2644,126007.71362202286
2645,106913.5835110393
2646,91039.7072570521
2647,103941.45467126253
2648,145858.90820636807
2649,144978.02969374947
2650,114566.03997950426
2651,141186.45176920414
2652,383777.38494924933
2653,270058.1674075802
2654,289135.4375404526
2655,399857.6267235541
2656,333981.9205043111
2657,381276.84612588026
2658,327519.63498816406
2659,309782.56056874193
2660,374107.12634440826
2661,357559.7197168081
2662,378787.5224158495
2663,300241.39691075945
2664,305223.81204835826
2665,322885.63382939214
2666,306240.0464717478
2667,188119.74741760484
2668,191277.02682009584
2669,198473.1195796294
2670,264042.4753679118
2671,191537.716731494
2672,200969.63875606272
2673,198557.38321352573
2674,206320.74824896676
2675,168652.0913393944
2676,194081.6065484831
2677,195393.20435364216
2678,219396.62805745116
2679,295297.44177664013
2680,313550.7702905231
2681,382096.7529523848
2682,317070.21174973564
2683,430070.29871715634
2684,317707.0999740004
2685,362291.71975093085
2686,262898.669686774
2687,296648.1997367562
2688,214641.54679538828
2689,220176.34027793
2690,372483.36570806976
2691,202964.18056321182
2692,147964.58935487483
2693,216157.89506515072
2694,147706.94309987623
2695,200170.36429674044
2696,184741.33585231667
2697,180539.98328487316
2698,191744.2253785255
2699,169873.6292599212
2700,149397.8396022089
2701,128570.26416569375
2702,88627.60063378044
2703,124697.54412742003
2704,144267.34698393726
2705,96688.10988609123
2706,59555.524409095975
2707,94535.03631714913
2708,139061.0541462741
2709,119363.95807521898
2710,123437.81519496284
2711,294914.4765918684
2712,401309.1369857862
2713,163732.5448375426
2714,136013.6407828244
2715,171729.319898211
2716,120815.41571602691
2717,211305.082813224
2718,217407.45349677093
2719,149623.83732363404
2720,174705.86807978153
2721,126919.27131044709
2722,159515.45247569165
2723,145878.78929304474
2724,112677.79124465387
2725,118013.50099515301
2726,138438.1135026526
2727,185543.79255896094
2728,183194.34446733835
2729,139388.72347901802
2730,147714.78749444213
2731,118436.0912580531
2732,138600.1852522886
2733,147803.78649511051
2734,126726.30873552492
2735,140570.06191378794
